listener_id,country,age_group,gender,subscription_type,signup_date
3091,UK,45+,Other,free,2022-10-28
3092,USA,45+,Other,free,2022-04-21
3093,Germany,45+,Female,premium,2022-03-21
3094,Germany,18-24,Female,free,2024-04-15
3095,India,25-34,Male,premium,2023-10-14
3096,Canada,35-44,Male,free,2023-03-09
3097,USA,25-34,Male,free,2023-02-21
3098,Australia,25-34,Male,free,2022-08-02
3099,UK,45+,Male,premium,2023-03-23
3100,Germany,45+,Male,premium,2022-01-18
3101,Germany,45+,Female,free,2022-02-23
3102,Australia,18-24,Female,premium,2024-05-29
3103,USA,25-34,Female,free,2023-09-01
3104,Canada,25-34,Other,free,2024-03-05
3105,Germany,18-24,Other,premium,2024-01-16
3106,USA,18-24,Male,premium,2024-09-05
3107,Australia,18-24,Female,premium,2022-08-28
3108,India,25-34,Other,free,2024-04-25
3109,Canada,25-34,Other,free,2024-07-09
3110,UK,45+,Female,free,2023-02-22
3111,Germany,45+,Other,free,2024-05-05
3112,USA,25-34,Other,premium,2023-05-01
3113,India,45+,Female,free,2023-03-20
3114,UK,18-24,Other,free,2023-07-20
3115,USA,35-44,Female,free,2023-08-22
3116,USA,45+,Other,free,2024-02-12
3117,UK,25-34,Female,free,2024-01-18
3118,India,45+,Other,free,2022-05-03
3119,Australia,45+,Other,premium,2023-02-24
3120,India,45+,Female,free,2023-07-20
3121,Canada,35-44,Other,premium,2022-08-04
3122,Germany,18-24,Female,free,2023-02-24
3123,UK,25-34,Female,free,2023-12-10
3124,Australia,35-44,Other,free,2023-07-05
3125,UK,25-34,Male,premium,2024-08-23
3126,UK,25-34,Other,free,2024-05-26
3127,India,25-34,Male,free,2022-08-16
3128,Germany,35-44,Male,free,2022-08-25
3129,Canada,18-24,Other,free,2023-10-06
3130,USA,25-34,Male,premium,2022-11-26
3131,USA,18-24,Female,premium,2024-04-12
3132,UK,18-24,Female,free,2023-04-14
3133,Germany,45+,Male,free,2023-11-11
3134,Australia,35-44,Female,premium,2023-05-02
3135,India,35-44,Other,free,2023-07-03
3136,Germany,45+,Female,free,2023-08-02
3137,Germany,45+,Male,free,2023-09-15
3138,India,18-24,Other,free,2023-02-19
3139,UK,25-34,Female,free,2022-08-07
3140,Germany,35-44,Other,premium,2023-12-22
3141,USA,25-34,Male,free,2023-01-16
3142,India,25-34,Female,free,2022-03-28
3143,Australia,45+,Other,premium,2023-04-06
3144,Canada,25-34,Other,free,2024-03-25
3145,UK,18-24,Female,free,2023-02-15
3146,India,45+,Other,free,2023-11-22
3147,Canada,25-34,Other,free,2024-07-04
3148,Canada,45+,Male,premium,2023-06-09
3149,Australia,18-24,Male,premium,2023-03-23
3150,Germany,18-24,Male,free,2022-10-27
3151,Australia,25-34,Male,premium,2023-02-12
3152,Germany,45+,Male,free,2023-09-29
3153,Germany,25-34,Male,premium,2023-01-10
3154,India,25-34,Female,free,2022-08-21
3155,India,45+,Male,free,2024-02-02
3156,UK,25-34,Other,free,2024-06-17
3157,Germany,18-24,Female,free,2023-09-30
3158,Canada,45+,Other,free,2024-01-17
3159,USA,45+,Male,free,2023-10-12
3160,UK,45+,Male,premium,2024-08-18
3161,India,45+,Other,free,2022-02-18
3162,Australia,25-34,Other,premium,2024-06-10
3163,UK,25-34,Other,free,2022-07-05
3164,UK,18-24,Female,free,2022-07-24
3165,UK,35-44,Male,premium,2022-03-19
3166,UK,35-44,Other,free,2023-04-26
3167,USA,18-24,Male,premium,2023-01-21
3168,Australia,35-44,Other,premium,2022-07-13
3169,Australia,18-24,Male,free,2022-04-13
3170,Australia,25-34,Female,free,2023-09-09
3171,Germany,45+,Male,free,2023-01-11
3172,Canada,45+,Other,free,2022-10-14
3173,Australia,25-34,Male,free,2024-04-15
3174,UK,45+,Female,premium,2023-04-27
3175,UK,45+,Female,free,2023-12-24
3176,Australia,35-44,Male,free,2022-09-07
3177,Australia,25-34,Other,free,2024-03-15
3178,UK,35-44,Female,premium,2022-07-20
3179,Germany,35-44,Female,free,2023-06-20
3180,India,45+,Male,free,2023-04-06
3181,India,45+,Female,free,2022-10-27
3182,Australia,25-34,Female,premium,2023-04-23
3183,USA,45+,Other,premium,2022-03-24
3184,Australia,45+,Other,free,2024-03-19
3185,Australia,25-34,Other,premium,2023-04-03
3186,India,45+,Male,free,2023-11-22
3187,UK,35-44,Female,premium,2022-10-25
3188,Australia,25-34,Male,free,2022-12-30
3189,UK,45+,Female,free,2023-12-19
3190,UK,18-24,Female,free,2022-02-09
3191,USA,25-34,Female,free,2024-03-26
3192,UK,25-34,Other,premium,2023-09-17
3193,India,18-24,Male,free,2022-12-06
3194,Germany,45+,Male,premium,2023-05-31
3195,Germany,45+,Female,free,2024-09-24
3196,Canada,25-34,Male,free,2022-04-18
3197,Australia,25-34,Other,free,2022-11-12
3198,India,45+,Male,free,2022-04-24
3199,UK,45+,Female,premium,2022-06-16
3200,Germany,35-44,Other,free,2022-09-18
3201,India,25-34,Other,free,2023-09-10
3202,Germany,25-34,Female,free,2022-08-12
3203,UK,18-24,Male,free,2022-09-19
3204,Germany,35-44,Female,premium,2022-09-08
3205,Australia,45+,Male,free,2023-06-10
3206,Australia,35-44,Male,premium,2023-12-11
3207,Canada,45+,Other,free,2022-05-06
3208,Canada,45+,Female,free,2022-07-25
3209,Germany,35-44,Other,premium,2022-05-20
3210,India,25-34,Female,free,2022-03-03
3211,Australia,45+,Female,free,2022-10-10
3212,India,35-44,Other,free,2022-02-23
3213,India,18-24,Female,free,2022-12-12
3214,Germany,35-44,Female,premium,2023-06-08
3215,India,18-24,Male,free,2022-05-16
3216,Australia,45+,Female,premium,2022-11-26
3217,UK,35-44,Female,free,2022-05-24
3218,Canada,35-44,Other,free,2023-03-12
3219,UK,18-24,Other,free,2022-10-09
3220,India,35-44,Female,free,2022-05-16
3221,UK,35-44,Male,premium,2023-05-04
3222,Australia,45+,Male,free,2024-03-23
3223,Australia,35-44,Other,free,2024-01-03
3224,India,25-34,Female,premium,2024-05-01
3225,Germany,18-24,Female,premium,2023-12-22
3226,UK,35-44,Male,free,2024-07-03
3227,Germany,18-24,Male,premium,2023-02-05
3228,Germany,18-24,Male,free,2024-05-20
3229,USA,18-24,Other,free,2024-06-10
3230,India,35-44,Female,free,2023-03-25
3231,Canada,35-44,Other,free,2023-09-27
3232,Australia,18-24,Female,free,2023-09-20
3233,Australia,25-34,Other,free,2023-10-31
3234,India,18-24,Female,free,2022-09-27
3235,Canada,25-34,Male,premium,2022-01-17
3236,Australia,18-24,Male,premium,2022-09-26
3237,India,45+,Male,premium,2024-05-10
3238,Australia,18-24,Other,free,2023-04-27
3239,Germany,18-24,Male,free,2022-08-07
3240,UK,35-44,Female,free,2022-11-15
3241,UK,25-34,Other,free,2022-08-26
3242,Australia,45+,Female,free,2023-06-29
3243,USA,25-34,Other,free,2022-10-12
3244,Canada,45+,Female,premium,2022-02-06
3245,Canada,18-24,Female,free,2022-04-13
3246,Canada,35-44,Other,free,2023-12-24
3247,Germany,35-44,Other,free,2023-03-06
3248,Canada,25-34,Male,free,2024-03-02
3249,UK,35-44,Male,free,2023-10-16
3250,Germany,25-34,Female,free,2022-08-27
3251,India,25-34,Female,free,2024-01-11
3252,Canada,45+,Female,free,2023-10-07
3253,Canada,25-34,Other,free,2022-05-05
3254,India,45+,Other,premium,2023-07-19
3255,Canada,35-44,Male,premium,2023-08-23
3256,India,25-34,Female,free,2023-09-02
3257,Germany,25-34,Male,free,2024-05-31
3258,UK,18-24,Other,premium,2023-08-30
3259,India,25-34,Other,free,2024-07-14
3260,USA,25-34,Other,free,2022-07-07
3261,India,18-24,Male,free,2024-06-06
3262,Canada,18-24,Other,free,2022-09-13
3263,Germany,35-44,Female,premium,2023-08-08
3264,Australia,25-34,Male,premium,2024-09-13
3265,Germany,35-44,Other,free,2024-07-12
3266,Australia,35-44,Male,free,2024-05-23
3267,India,18-24,Male,free,2024-03-04
3268,UK,45+,Other,free,2023-06-14
3269,USA,35-44,Other,premium,2023-11-07
3270,Germany,45+,Male,free,2023-01-27
3271,Canada,25-34,Male,free,2023-10-20
3272,Australia,18-24,Other,premium,2023-04-13
3273,Canada,25-34,Female,premium,2024-04-05
3274,UK,25-34,Male,premium,2022-09-10
3275,Australia,18-24,Male,free,2023-11-03
3276,Germany,25-34,Female,free,2024-05-10
3277,India,18-24,Other,free,2023-07-15
3278,Canada,45+,Other,free,2022-06-25
3279,UK,25-34,Female,premium,2023-04-11
3280,Germany,18-24,Other,free,2024-04-18
3281,Germany,35-44,Other,premium,2023-07-31
3282,Germany,25-34,Male,free,2024-09-14
3283,Germany,45+,Male,premium,2022-10-16
3284,Australia,18-24,Male,free,2022-02-19
3285,Germany,25-34,Female,premium,2022-01-04
3286,Canada,25-34,Other,free,2023-09-23
3287,UK,25-34,Other,free,2024-05-01
3288,Australia,45+,Male,premium,2024-06-03
3289,Germany,18-24,Male,free,2023-05-15
3290,USA,35-44,Female,free,2023-11-07
3291,USA,35-44,Other,premium,2022-08-11
3292,UK,35-44,Female,free,2024-05-19
3293,India,18-24,Other,free,2023-10-30
3294,India,35-44,Female,free,2024-06-17
3295,Australia,45+,Male,premium,2022-09-19
3296,Australia,18-24,Female,free,2023-11-16
3297,Australia,25-34,Female,free,2023-06-19
3298,India,45+,Male,free,2024-06-21
3299,USA,25-34,Other,free,2023-01-11
3300,India,35-44,Other,free,2022-03-02
3301,Canada,45+,Male,free,2022-12-22
3302,Germany,18-24,Female,free,2024-04-12
3303,Australia,45+,Female,free,2023-10-08
3304,USA,25-34,Female,free,2022-01-24
3305,UK,18-24,Other,free,2022-10-20
3306,UK,45+,Female,free,2023-07-11
3307,Germany,45+,Other,free,2023-11-22
3308,USA,45+,Female,free,2022-12-22
3309,India,45+,Male,free,2024-09-10
3310,India,18-24,Male,free,2024-05-19
3311,Canada,25-34,Other,premium,2024-07-29
3312,Canada,45+,Other,free,2023-07-29
3313,India,18-24,Male,free,2022-01-29
3314,UK,25-34,Male,free,2022-12-23
3315,Australia,45+,Female,free,2022-12-31
3316,UK,25-34,Male,premium,2023-08-31
3317,Canada,25-34,Other,free,2023-02-13
3318,Germany,18-24,Male,free,2022-09-23
3319,India,25-34,Other,free,2022-10-18
3320,Canada,18-24,Other,free,2023-07-21
3321,Canada,45+,Female,free,2022-06-02
3322,Australia,25-34,Female,free,2022-08-07
3323,India,25-34,Female,premium,2022-06-22
3324,Australia,35-44,Female,free,2023-08-31
3325,India,45+,Male,free,2023-09-27
3326,Australia,45+,Female,free,2022-01-12
3327,UK,35-44,Male,free,2023-05-31
3328,Germany,35-44,Female,free,2022-12-28
3329,Germany,18-24,Female,free,2024-05-07
3330,India,18-24,Other,free,2023-08-02
3331,USA,25-34,Male,free,2023-10-19
3332,Canada,25-34,Other,premium,2024-08-26
3333,Canada,25-34,Female,free,2023-04-22
3334,India,25-34,Male,premium,2023-07-31
3335,Australia,18-24,Female,free,2022-03-23
3336,USA,45+,Other,free,2023-09-09
3337,UK,25-34,Male,premium,2023-11-24
3338,Australia,45+,Other,free,2022-12-06
3339,Australia,25-34,Female,premium,2023-03-17
3340,India,35-44,Female,premium,2023-09-09
3341,India,25-34,Female,free,2022-08-14
3342,Canada,25-34,Male,free,2023-01-06
3343,India,25-34,Other,free,2022-01-28
3344,India,18-24,Other,premium,2024-09-21
3345,India,35-44,Female,premium,2022-01-16
3346,Canada,25-34,Other,free,2022-10-04
3347,UK,25-34,Male,free,2022-11-29
3348,UK,45+,Female,free,2023-04-28
3349,India,35-44,Female,free,2024-03-20
3350,Canada,25-34,Female,free,2023-07-20
3351,UK,45+,Male,free,2022-10-15
3352,Australia,45+,Female,free,2022-04-24
3353,UK,18-24,Female,free,2022-02-07
3354,UK,45+,Female,premium,2023-03-30
3355,Canada,25-34,Female,premium,2024-05-31
3356,Australia,18-24,Other,premium,2024-01-12
3357,Canada,18-24,Female,premium,2022-06-15
3358,India,25-34,Male,free,2023-11-25
3359,Germany,35-44,Female,free,2024-08-13
3360,UK,45+,Female,free,2022-07-24
3361,Germany,18-24,Other,premium,2024-05-27
3362,Canada,35-44,Female,premium,2022-09-02
3363,Canada,25-34,Other,premium,2024-05-20
3364,Canada,45+,Male,premium,2022-11-29
3365,Germany,45+,Other,free,2024-07-31
3366,Canada,18-24,Female,free,2023-01-31
3367,India,45+,Male,free,2024-03-31
3368,Canada,45+,Female,free,2023-05-22
3369,USA,45+,Other,free,2024-07-17
3370,Germany,45+,Male,free,2024-07-12
3371,USA,25-34,Male,free,2022-05-01
3372,Canada,35-44,Other,free,2022-09-16
3373,India,25-34,Other,free,2023-12-23
3374,UK,25-34,Male,free,2023-02-14
3375,Australia,18-24,Male,free,2022-11-06
3376,Australia,45+,Other,free,2024-03-18
3377,Canada,25-34,Female,free,2023-12-07
3378,India,45+,Male,premium,2022-03-09
3379,Germany,25-34,Other,free,2022-04-24
3380,USA,25-34,Female,free,2022-08-08
3381,USA,18-24,Male,premium,2022-08-08
3382,USA,35-44,Male,premium,2023-04-18
3383,Germany,35-44,Other,premium,2023-12-31
3384,Australia,25-34,Female,free,2024-01-19
3385,India,18-24,Male,free,2024-07-31
3386,Germany,45+,Female,free,2023-01-21
3387,USA,45+,Female,free,2022-10-25
3388,Canada,25-34,Male,premium,2024-07-18
3389,UK,35-44,Female,free,2023-08-29
3390,Germany,18-24,Male,free,2022-09-10
3391,Germany,35-44,Female,free,2023-02-09
3392,India,45+,Male,free,2023-05-07
3393,India,35-44,Other,free,2022-12-23
3394,Germany,45+,Male,premium,2023-03-04
3395,USA,18-24,Male,premium,2022-08-03
3396,UK,18-24,Male,premium,2024-09-19
3397,India,25-34,Female,free,2023-01-15
3398,USA,25-34,Other,free,2024-02-09
3399,Canada,35-44,Female,free,2024-05-08
3400,India,18-24,Female,free,2024-01-22
3401,USA,18-24,Male,premium,2024-04-06
3402,USA,25-34,Female,free,2022-08-02
3403,UK,45+,Male,premium,2022-04-08
3404,UK,35-44,Other,free,2023-06-12
3405,Canada,35-44,Female,free,2024-07-04
3406,USA,25-34,Female,free,2023-10-28
3407,Australia,18-24,Female,free,2023-06-12
3408,USA,25-34,Male,premium,2023-12-11
3409,UK,25-34,Male,free,2023-09-12
3410,Australia,25-34,Female,premium,2023-06-19
3411,India,25-34,Female,premium,2023-07-08
3412,India,45+,Other,free,2023-07-03
3413,Germany,45+,Other,premium,2022-11-24
3414,UK,18-24,Other,free,2024-06-20
3415,Germany,25-34,Other,free,2022-06-14
3416,Australia,45+,Other,premium,2022-04-26
3417,UK,18-24,Male,premium,2022-05-30
3418,Canada,25-34,Other,free,2023-06-02
3419,USA,35-44,Other,free,2022-02-01
3420,Canada,45+,Female,free,2023-10-19
3421,Australia,18-24,Male,free,2024-03-16
3422,UK,35-44,Other,free,2024-07-01
3423,Australia,25-34,Other,premium,2022-10-20
3424,USA,25-34,Other,free,2024-07-07
3425,India,25-34,Female,free,2023-11-20
3426,India,45+,Female,free,2024-08-14
3427,Australia,18-24,Female,free,2022-06-26
3428,Germany,35-44,Other,free,2022-03-02
3429,UK,18-24,Female,free,2023-08-12
3430,UK,45+,Other,premium,2023-02-20
3431,India,18-24,Male,free,2023-01-18
3432,Canada,45+,Other,free,2023-08-21
3433,USA,25-34,Female,premium,2023-12-04
3434,Canada,35-44,Male,free,2022-01-07
3435,Canada,25-34,Other,free,2024-07-06
3436,Australia,18-24,Male,free,2022-03-26
3437,India,25-34,Male,free,2024-02-13
3438,India,35-44,Male,free,2024-08-14
3439,India,25-34,Other,free,2023-02-02
3440,Australia,35-44,Female,premium,2024-06-30
3441,Germany,35-44,Other,premium,2024-02-10
3442,Canada,25-34,Female,free,2023-01-28
3443,Australia,45+,Other,free,2022-02-16
3444,UK,18-24,Other,free,2022-12-07
3445,USA,45+,Other,free,2023-05-13
3446,Germany,45+,Female,free,2023-08-29
3447,UK,25-34,Other,free,2023-04-23
3448,Canada,18-24,Male,free,2023-03-02
3449,India,18-24,Other,premium,2023-03-02
3450,Canada,45+,Male,free,2024-01-06
3451,Australia,25-34,Female,premium,2024-03-01
3452,USA,18-24,Female,premium,2023-05-30
3453,Australia,45+,Other,free,2022-05-09
3454,Germany,18-24,Other,premium,2024-04-14
3455,Germany,25-34,Other,premium,2022-09-06
3456,USA,25-34,Male,free,2024-01-11
3457,UK,25-34,Female,free,2024-04-18
3458,UK,18-24,Male,free,2022-05-11
3459,Germany,35-44,Male,premium,2024-01-10
3460,Germany,18-24,Other,free,2023-11-20
3461,India,35-44,Other,free,2022-11-19
3462,UK,25-34,Male,free,2024-04-02
3463,USA,45+,Male,free,2024-06-18
3464,UK,35-44,Other,free,2023-06-27
3465,India,25-34,Other,premium,2022-03-07
3466,Australia,25-34,Male,free,2023-12-19
3467,Germany,35-44,Other,premium,2022-04-11
3468,Germany,45+,Other,premium,2024-04-11
3469,India,25-34,Male,free,2022-01-31
3470,USA,35-44,Male,free,2024-06-03
3471,Germany,45+,Female,premium,2022-07-10
3472,Canada,45+,Male,premium,2023-08-01
3473,Germany,25-34,Other,free,2023-02-19
3474,Canada,18-24,Male,free,2024-03-25
3475,India,18-24,Male,free,2024-01-17
3476,India,25-34,Male,premium,2024-02-29
3477,Germany,45+,Female,premium,2023-12-15
3478,UK,25-34,Female,free,2023-05-15
3479,Canada,35-44,Other,premium,2024-05-11
3480,USA,18-24,Female,free,2024-01-07
3481,Germany,35-44,Male,premium,2023-08-18
3482,USA,25-34,Female,free,2022-02-15
3483,Germany,25-34,Male,free,2022-03-30
3484,UK,45+,Female,free,2023-11-29
3485,UK,45+,Female,free,2023-01-10
3486,UK,45+,Female,free,2023-12-02
3487,Australia,35-44,Male,free,2022-09-03
3488,UK,45+,Female,free,2023-07-12
3489,India,25-34,Male,free,2022-09-14
3490,India,45+,Male,free,2022-12-18
3491,Australia,18-24,Other,premium,2024-07-09
3492,Canada,45+,Female,premium,2023-07-27
3493,USA,35-44,Other,free,2022-04-15
3494,Germany,18-24,Other,free,2022-12-03
3495,Germany,18-24,Male,free,2023-06-10
3496,Australia,18-24,Female,premium,2022-10-28
3497,India,35-44,Male,premium,2022-03-18
3498,Germany,25-34,Male,free,2023-05-26
3499,India,45+,Female,premium,2022-08-18
3500,Canada,18-24,Male,premium,2023-11-10
3501,USA,18-24,Female,premium,2023-08-01
3502,Canada,18-24,Female,free,2022-02-01
3503,Australia,25-34,Male,free,2023-08-31
3504,UK,25-34,Male,free,2022-02-27
3505,UK,35-44,Other,free,2022-04-14
3506,UK,25-34,Male,free,2022-11-08
3507,Canada,45+,Female,free,2023-10-08
3508,Germany,35-44,Other,free,2023-12-30
3509,USA,35-44,Female,free,2022-03-08
3510,UK,45+,Other,free,2024-09-04
3511,Australia,45+,Male,free,2023-11-21
3512,Australia,45+,Male,premium,2023-01-09
3513,UK,35-44,Male,premium,2024-01-29
3514,UK,35-44,Female,free,2024-03-16
3515,USA,35-44,Other,free,2022-08-23
3516,UK,45+,Female,free,2023-10-05
3517,USA,45+,Other,free,2022-04-22
3518,Australia,18-24,Male,premium,2023-01-24
3519,UK,25-34,Female,free,2023-02-12
3520,Canada,18-24,Male,free,2022-02-23
3521,Canada,45+,Female,premium,2024-03-12
3522,Australia,35-44,Male,free,2022-08-27
3523,USA,45+,Female,free,2024-01-22
3524,Canada,25-34,Female,free,2022-10-22
3525,USA,18-24,Other,free,2022-04-22
3526,Canada,18-24,Male,free,2022-03-29
3527,Canada,35-44,Other,free,2024-01-10
3528,USA,18-24,Other,free,2023-04-21
3529,Germany,18-24,Male,premium,2022-10-31
3530,Canada,45+,Female,free,2022-11-01
3531,UK,18-24,Other,premium,2022-10-17
3532,Australia,18-24,Male,free,2022-07-27
3533,Germany,18-24,Female,free,2024-05-17
3534,USA,35-44,Other,free,2024-06-21
3535,Germany,35-44,Other,free,2024-02-25
3536,India,45+,Other,free,2023-08-05
3537,India,18-24,Female,free,2023-01-05
3538,Canada,35-44,Other,premium,2022-08-08
3539,Canada,35-44,Female,free,2022-08-19
3540,UK,45+,Other,free,2024-03-12
3541,Australia,25-34,Male,premium,2024-03-29
3542,Germany,18-24,Other,free,2024-05-22
3543,India,35-44,Male,free,2022-12-15
3544,Canada,45+,Male,premium,2022-09-12
3545,Australia,45+,Male,free,2023-03-28
3546,Germany,45+,Female,free,2022-05-22
3547,Canada,35-44,Male,free,2022-03-10
3548,Canada,18-24,Other,free,2022-03-30
3549,India,25-34,Female,free,2024-05-20
3550,India,18-24,Male,free,2022-05-16
3551,Canada,45+,Female,premium,2023-10-17
3552,USA,45+,Female,premium,2024-04-30
3553,Canada,25-34,Female,free,2023-11-30
3554,Australia,18-24,Other,free,2023-06-07
3555,Canada,45+,Male,premium,2023-10-22
3556,UK,45+,Female,free,2024-08-08
3557,UK,18-24,Female,free,2024-03-14
3558,UK,45+,Female,free,2024-04-29
3559,USA,18-24,Male,premium,2024-06-28
3560,USA,45+,Female,free,2023-03-18
3561,Canada,18-24,Female,premium,2022-02-07
3562,UK,25-34,Other,free,2024-05-06
3563,USA,45+,Male,free,2022-07-27
3564,India,25-34,Other,free,2022-07-29
3565,Canada,45+,Male,free,2023-05-28
3566,Australia,45+,Male,premium,2022-12-26
3567,Germany,35-44,Male,premium,2023-07-31
3568,Canada,18-24,Other,free,2022-01-01
3569,Germany,25-34,Other,premium,2024-01-25
3570,UK,25-34,Other,premium,2024-09-07
3571,Germany,25-34,Other,free,2023-01-16
3572,UK,18-24,Female,free,2024-04-07
3573,India,35-44,Female,free,2023-06-21
3574,Germany,25-34,Female,free,2024-05-08
3575,Canada,18-24,Male,free,2023-01-29
3576,UK,45+,Female,free,2022-02-19
3577,Canada,25-34,Male,free,2023-01-31
3578,USA,25-34,Other,premium,2024-05-09
3579,UK,35-44,Male,premium,2024-01-23
3580,Germany,25-34,Male,free,2022-02-01
3581,UK,25-34,Female,free,2023-06-29
3582,Canada,45+,Other,free,2023-12-13
3583,India,18-24,Other,free,2022-08-22
3584,UK,18-24,Female,free,2022-01-26
3585,Germany,35-44,Other,free,2023-07-08
3586,USA,45+,Other,free,2023-03-10
3587,Australia,18-24,Other,free,2022-03-02
3588,India,45+,Female,free,2023-07-07
3589,USA,18-24,Other,free,2023-03-17
3590,UK,45+,Male,premium,2022-05-10
3591,Canada,35-44,Male,premium,2024-05-16
3592,Canada,25-34,Other,free,2022-12-20
3593,Germany,35-44,Female,free,2022-07-17
3594,Canada,18-24,Female,free,2024-03-09
3595,India,35-44,Female,free,2023-10-25
3596,Canada,25-34,Other,free,2023-12-17
3597,Germany,35-44,Other,free,2023-11-25
3598,Australia,18-24,Male,premium,2023-01-06
3599,UK,18-24,Female,free,2024-07-12
3600,UK,35-44,Male,premium,2023-12-20
